"STATION","NAME","DATE","AWND","WDF2","WSF2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-05","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-06","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-07","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-08","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-09","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-10","2.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-11","2.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-12","2.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-13","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-14","6.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-15","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-16","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-17","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-18","2.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-19","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-20","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-21","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-22","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-23","3.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-24","2.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-25","3.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-26","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-27","2.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-28","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-29","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-30","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-10-31","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-01","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-02","7.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-03","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-04","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-05","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-06","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-07","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-08","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-09","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-10","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-11","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-12","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-13","7.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-14","8.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-15","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-16","7.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-17","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-18","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-19","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-20","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-21","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-22","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-23","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-24","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-25","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-26","3.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-27","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-28","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-29","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-11-30","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-01","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-02","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-03","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-04","6.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-05","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-06","6.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-07","7.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-08","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-09","3.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-10","2.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-11","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-12","3.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-13","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-14","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-15","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-16","3.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-17","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-18","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-19","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-20","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-21","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-22","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-23","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-24","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-25","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-26","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-27","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-28","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-29","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-30","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1984-12-31","3.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-01","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-02","3.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-03","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-04","2.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-05","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-06","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-07","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-08","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-09","8.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-10","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-11","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-12","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-13","4.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-14","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-15","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-16","8.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-17","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-18","2.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-19","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-20","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-21","9.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-22","7.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-23","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-24","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-25","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-26","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-27","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-28","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-29","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-30","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-01-31","2.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-01","3.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-02","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-03","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-04","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-05","3.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-06","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-07","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-08","10.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-09","8.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-10","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-11","3.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-12","7.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-13","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-14","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-15","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-16","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-17","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-18","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-19","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-20","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-21","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-22","6.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-23","3.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-24","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-25","7.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-26","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-27","7.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-02-28","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-01","7.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-02","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-03","6.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-04","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-05","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-06","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-07","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-08","7.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-09","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-10","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-11","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-12","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-13","6.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-14","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-15","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-16","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-17","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-18","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-19","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-20","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-21","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-22","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-23","3.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-24","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-25","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-26","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-27","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-28","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-29","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-30","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-03-31","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-01","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-02","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-03","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-04","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-05","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-06","8.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-07","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-08","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-09","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-10","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-11","6.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-12","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-13","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-14","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-15","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-16","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-17","7.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-18","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-19","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-20","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-21","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-22","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-23","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-24","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-25","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-26","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-27","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-28","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-29","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-04-30","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-01","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-02","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-03","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-04","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-05","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-06","3.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-07","4.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-08","7.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-09","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-10","8.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-11","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-12","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-13","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-14","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-15","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-16","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-17","3.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-18","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-19","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-20","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-21","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-22","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-23","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-24","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-25","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-26","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-27","3.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-28","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-29","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-30","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-05-31","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-01","6.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-02","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-03","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-04","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-05","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-06","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-07","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-08","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-09","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-10","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-11","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-12","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-13","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-14","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-15","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-16","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-17","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-18","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-19","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-20","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-21","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-22","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-23","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-24","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-25","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-26","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-27","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-28","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-29","3.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-06-30","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-01","2.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-02","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-03","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-04","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-05","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-06","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-07","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-08","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-09","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1985-07-10","4.7",,
